STT,Mã danh mục,Danh mục,ID Danh mục,URL Danh mục,Mã sản phẩm,Sản phẩm,ID Sản phẩm,URL Sản phẩm,Số lượng file,Danh sách file (Tên),Files metadata (JSON)
1382,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1382,Liposomal Iron (Fe 78-90%) - Ấn Độ,1iCL5jYiBrI76CXmaBPbPtQ7jnI0lw5Sf,https://drive.google.com/drive/folders/1iCL5jYiBrI76CXmaBPbPtQ7jnI0lw5Sf,3,"Mô tả, Liposomal Iron.docx, LIPOSOMAL IRON (FPPIS) COA.pdf","[
  {
    ""id"": ""1Kq7kH4iXDckZd6Tp8gXkdLHe0B1FlX_pzSypXnNnv1g"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1Kq7kH4iXDckZd6Tp8gXkdLHe0B1FlX_pzSypXnNnv1g/view"",
    ""type"": ""google-document"",
    ""size"": ""1962"",
    ""size_formatted"": ""1.9 KB"",
    ""modified"": ""2024-06-16T09:37:48.580Z""
  },
  {
    ""id"": ""1OcwA_S1PbwAwbm99V-uYw8CAOnjN4FTs"",
    ""name"": ""Liposomal Iron.docx"",
    ""url"": ""https://drive.google.com/file/d/1OcwA_S1PbwAwbm99V-uYw8CAOnjN4FTs/view"",
    ""type"": ""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",
    ""size"": ""238102"",
    ""size_formatted"": ""232.5 KB"",
    ""modified"": ""2024-06-16T09:37:34.000Z""
  },
  {
    ""id"": ""1_cUO-m25YTFK3I3yRKCY7jevSDnOi_jc"",
    ""name"": ""LIPOSOMAL IRON (FPPIS) COA.pdf"",
    ""url"": ""https://drive.google.com/file/d/1_cUO-m25YTFK3I3yRKCY7jevSDnOi_jc/view"",
    ""type"": ""application/pdf"",
    ""size"": ""301229"",
    ""size_formatted"": ""294.2 KB"",
    ""modified"": ""2024-06-16T09:37:33.000Z""
  }
]"
1383,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1383,ESC® Brand Calcium from Eggshells - Canxi từ vỏ trứng - Mỹ,1LQKbJS5HE3gsAW7PgvcwSIqq10IbpUL2,https://drive.google.com/drive/folders/1LQKbJS5HE3gsAW7PgvcwSIqq10IbpUL2,4,"Mô tả, ESC & Organic ESC GRAS-Statement.pdf, Nouvellune PL & COA PO2020-1609.pdf, QCU-WR204B REV00- SIDI PROTOCOL - ESC.pdf","[
  {
    ""id"": ""1Ap_XoiqcmXgJvIkKhUwCp6ItcOP6IIoAHPkXybKFsHo"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1Ap_XoiqcmXgJvIkKhUwCp6ItcOP6IIoAHPkXybKFsHo/view"",
    ""type"": ""google-document"",
    ""size"": ""1191"",
    ""size_formatted"": ""1.2 KB"",
    ""modified"": ""2024-06-16T09:35:56.780Z""
  },
  {
    ""id"": ""19pN_RSfi3M338hPForG6rrXyZYtcjCaD"",
    ""name"": ""ESC & Organic ESC GRAS-Statement.pdf"",
    ""url"": ""https://drive.google.com/file/d/19pN_RSfi3M338hPForG6rrXyZYtcjCaD/view"",
    ""type"": ""application/pdf"",
    ""size"": ""219971"",
    ""size_formatted"": ""214.8 KB"",
    ""modified"": ""2024-06-16T09:35:39.000Z""
  },
  {
    ""id"": ""16-0lnAkcU7DMtci4TMa9IrxRAVUz0awB"",
    ""name"": ""Nouvellune PL & COA PO2020-1609.pdf"",
    ""url"": ""https://drive.google.com/file/d/16-0lnAkcU7DMtci4TMa9IrxRAVUz0awB/view"",
    ""type"": ""application/pdf"",
    ""size"": ""264699"",
    ""size_formatted"": ""258.5 KB"",
    ""modified"": ""2024-06-16T09:35:39.000Z""
  },
  {
    ""id"": ""1jrSdNV2Krz61bzpp0oLfRKjP2O5-Em9P"",
    ""name"": ""QCU-WR204B REV00- SIDI PROTOCOL - ESC.pdf"",
    ""url"": ""https://drive.google.com/file/d/1jrSdNV2Krz61bzpp0oLfRKjP2O5-Em9P/view"",
    ""type"": ""application/pdf"",
    ""size"": ""127673"",
    ""size_formatted"": ""124.7 KB"",
    ""modified"": ""2024-06-16T09:35:35.000Z""
  }
]"
1384,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1384,OVOCET - calcium vỏ trứng - Tây Ban Nha,1EO6jlN1uS_sYdw9SSGqmUmvOM40Q5kc8,https://drive.google.com/drive/folders/1EO6jlN1uS_sYdw9SSGqmUmvOM40Q5kc8,2,"Mô tả, OVOCET_DATA SHEET.pdf","[
  {
    ""id"": ""1CmMJ7_1Askl2JfmGHRa1kny6opKAo-4hTzkTsRqhxFM"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1CmMJ7_1Askl2JfmGHRa1kny6opKAo-4hTzkTsRqhxFM/view"",
    ""type"": ""google-document"",
    ""size"": ""1155"",
    ""size_formatted"": ""1.1 KB"",
    ""modified"": ""2024-06-16T09:33:52.045Z""
  },
  {
    ""id"": ""1OyEdP5SQemQnMbyYemFbCBVWuAuf4TFN"",
    ""name"": ""OVOCET_DATA SHEET.pdf"",
    ""url"": ""https://drive.google.com/file/d/1OyEdP5SQemQnMbyYemFbCBVWuAuf4TFN/view"",
    ""type"": ""application/pdf"",
    ""size"": ""271141"",
    ""size_formatted"": ""264.8 KB"",
    ""modified"": ""2024-06-16T09:33:24.000Z""
  }
]"
1385,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1385,Sesame minerals - Calcium từ hạt mè - Nhật,1hg29fFV8d0SGVAtkLEUKJUPxlhf9z5nT,https://drive.google.com/drive/folders/1hg29fFV8d0SGVAtkLEUKJUPxlhf9z5nT,8,"Mô tả, SESAME MINERALS SLIDES.pdf, Sesame Minerals｜Japan Bio Science Laboratory CO., Ltd_.pdf, SESAME MINERALS_LACTIC ACID ANALYSIS CERTIFICATE PU06-3.pdf, SesameMinerals_BloodCaInRat.pdf, SesameMinerals_EffectsOfSesameMineralsOnBoneDensity.pdf, Expired_SesameMineral_Patent-6033693.pdf, Sesame Minerals 090618 resized.pdf","[
  {
    ""id"": ""14QFzkmz3870_7fz_-G2ueMjmQUGYI4_FbxDlJnT_Umo"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/14QFzkmz3870_7fz_-G2ueMjmQUGYI4_FbxDlJnT_Umo/view"",
    ""type"": ""google-document"",
    ""size"": ""1779"",
    ""size_formatted"": ""1.7 KB"",
    ""modified"": ""2024-06-16T09:32:18.502Z""
  },
  {
    ""id"": ""1HHg4wPi6T35QhlwF9i4OGS6Bf3lpBBDt"",
    ""name"": ""SESAME MINERALS SLIDES.pdf"",
    ""url"": ""https://drive.google.com/file/d/1HHg4wPi6T35QhlwF9i4OGS6Bf3lpBBDt/view"",
    ""type"": ""application/pdf"",
    ""size"": ""189060"",
    ""size_formatted"": ""184.6 KB"",
    ""modified"": ""2024-06-16T09:32:00.000Z""
  },
  {
    ""id"": ""1OsKw3_PM_TXwgmCTWF0RJobuZmLfUUxf"",
    ""name"": ""Sesame Minerals｜Japan Bio Science Laboratory CO., Ltd_.pdf"",
    ""url"": ""https://drive.google.com/file/d/1OsKw3_PM_TXwgmCTWF0RJobuZmLfUUxf/view"",
    ""type"": ""application/pdf"",
    ""size"": ""522896"",
    ""size_formatted"": ""510.6 KB"",
    ""modified"": ""2024-06-16T09:31:59.000Z""
  },
  {
    ""id"": ""19jNzuZNKI0ovyagL9QmCLzscKs1fvLIU"",
    ""name"": ""SESAME MINERALS_LACTIC ACID ANALYSIS CERTIFICATE PU06-3.pdf"",
    ""url"": ""https://drive.google.com/file/d/19jNzuZNKI0ovyagL9QmCLzscKs1fvLIU/view"",
    ""type"": ""application/pdf"",
    ""size"": ""259666"",
    ""size_formatted"": ""253.6 KB"",
    ""modified"": ""2024-06-16T09:31:57.000Z""
  },
  {
    ""id"": ""1Ted12OWZ01karwuIhPeKSG53JvMF7sKF"",
    ""name"": ""SesameMinerals_BloodCaInRat.pdf"",
    ""url"": ""https://drive.google.com/file/d/1Ted12OWZ01karwuIhPeKSG53JvMF7sKF/view"",
    ""type"": ""application/pdf"",
    ""size"": ""107807"",
    ""size_formatted"": ""105.3 KB"",
    ""modified"": ""2024-06-16T09:31:51.000Z""
  },
  {
    ""id"": ""1zC5cbB4KZUaUJcKpQ3Jwqg4LIvHl63eR"",
    ""name"": ""SesameMinerals_EffectsOfSesameMineralsOnBoneDensity.pdf"",
    ""url"": ""https://drive.google.com/file/d/1zC5cbB4KZUaUJcKpQ3Jwqg4LIvHl63eR/view"",
    ""type"": ""application/pdf"",
    ""size"": ""220169"",
    ""size_formatted"": ""215.0 KB"",
    ""modified"": ""2024-06-16T09:31:49.000Z""
  },
  {
    ""id"": ""1zUOZFYA9OYGc-2RFQzCT4Iq8gio1JkxZ"",
    ""name"": ""Expired_SesameMineral_Patent-6033693.pdf"",
    ""url"": ""https://drive.google.com/file/d/1zUOZFYA9OYGc-2RFQzCT4Iq8gio1JkxZ/view"",
    ""type"": ""application/pdf"",
    ""size"": ""48709"",
    ""size_formatted"": ""47.6 KB"",
    ""modified"": ""2024-06-16T09:31:48.000Z""
  },
  {
    ""id"": ""15Zma4ElXC_qX3tFCDGNUTIBMXt-NlMy_"",
    ""name"": ""Sesame Minerals 090618 resized.pdf"",
    ""url"": ""https://drive.google.com/file/d/15Zma4ElXC_qX3tFCDGNUTIBMXt-NlMy_/view"",
    ""type"": ""application/pdf"",
    ""size"": ""382326"",
    ""size_formatted"": ""373.4 KB"",
    ""modified"": ""2024-06-16T09:31:47.000Z""
  }
]"
1386,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1386,Marine Calcium - Microcrystalline hydroxyapatite Compound -25% - canxi xương cá - New Zealand,11pkQdcp49P_RhnAQYERLsiGPKzPxZUCE,https://drive.google.com/drive/folders/11pkQdcp49P_RhnAQYERLsiGPKzPxZUCE,4,"Mô tả, Bone-Density-Letter-Calcium-MCHC-Powder-Capsules.pdf, Nutri Zing MCHC Fish Bone Calcium Powder Spec.pdf, COA_Microcrystalline_hydroxyapat.pdf","[
  {
    ""id"": ""1QVdw7iCL-d7WZDkqFiqiMAwtnNbwxMmGURZHYT3NJg8"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1QVdw7iCL-d7WZDkqFiqiMAwtnNbwxMmGURZHYT3NJg8/view"",
    ""type"": ""google-document"",
    ""size"": ""3831"",
    ""size_formatted"": ""3.7 KB"",
    ""modified"": ""2024-06-16T09:30:44.401Z""
  },
  {
    ""id"": ""11_D9_lAKbpspVmy2hYGqEvMsDic87H9E"",
    ""name"": ""Bone-Density-Letter-Calcium-MCHC-Powder-Capsules.pdf"",
    ""url"": ""https://drive.google.com/file/d/11_D9_lAKbpspVmy2hYGqEvMsDic87H9E/view"",
    ""type"": ""application/pdf"",
    ""size"": ""1230493"",
    ""size_formatted"": ""1.2 MB"",
    ""modified"": ""2024-06-16T09:30:03.000Z""
  },
  {
    ""id"": ""1AwzYlUhNsa26peHzcdf9gWABHXFEVQZy"",
    ""name"": ""Nutri Zing MCHC Fish Bone Calcium Powder Spec.pdf"",
    ""url"": ""https://drive.google.com/file/d/1AwzYlUhNsa26peHzcdf9gWABHXFEVQZy/view"",
    ""type"": ""application/pdf"",
    ""size"": ""1927954"",
    ""size_formatted"": ""1.8 MB"",
    ""modified"": ""2024-06-16T09:29:56.000Z""
  },
  {
    ""id"": ""1EpcQf_FDw-q4MZSHzvhtqzrrRRS98TiJ"",
    ""name"": ""COA_Microcrystalline_hydroxyapat.pdf"",
    ""url"": ""https://drive.google.com/file/d/1EpcQf_FDw-q4MZSHzvhtqzrrRRS98TiJ/view"",
    ""type"": ""application/pdf"",
    ""size"": ""594881"",
    ""size_formatted"": ""580.9 KB"",
    ""modified"": ""2024-06-16T09:29:54.000Z""
  }
]"
1387,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1387,Lithothamnium powder (Marine Calcium Powder )- Calcium tảo đỏ - Pháp,1s8O389h9SdePt-YXjCDR5uNmwUfExtj-,https://drive.google.com/drive/folders/1s8O389h9SdePt-YXjCDR5uNmwUfExtj-,2,"Mô tả, TDS _ Marine Calcium Powder.pdf","[
  {
    ""id"": ""1d6ALcZ9GGvq4sDKeLTdR5IsFCIuXIsanhL3tNn69IEw"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1d6ALcZ9GGvq4sDKeLTdR5IsFCIuXIsanhL3tNn69IEw/view"",
    ""type"": ""google-document"",
    ""size"": ""1202"",
    ""size_formatted"": ""1.2 KB"",
    ""modified"": ""2024-06-16T09:29:01.787Z""
  },
  {
    ""id"": ""1q_Oc6osA1DyBzh-GXtw6HUYDCFzCSzqg"",
    ""name"": ""TDS _ Marine Calcium Powder.pdf"",
    ""url"": ""https://drive.google.com/file/d/1q_Oc6osA1DyBzh-GXtw6HUYDCFzCSzqg/view"",
    ""type"": ""application/pdf"",
    ""size"": ""88726"",
    ""size_formatted"": ""86.6 KB"",
    ""modified"": ""2024-06-16T09:28:51.000Z""
  }
]"
1388,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1388,NovoMin NutraPure Calcium Citrate Malate - Mỹ,1Kl45VxnPZqIqe7CwYUe1maYalzu0g-Yo,https://drive.google.com/drive/folders/1Kl45VxnPZqIqe7CwYUe1maYalzu0g-Yo,2,"Mô tả, 20220914 COA-1035 Calcium Citrate Malate - 28224706-20220627200.pdf","[
  {
    ""id"": ""1XDmwq7gv7zkk7bhe0gTMOtzZQKbCks6ekQMbh--uTiU"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1XDmwq7gv7zkk7bhe0gTMOtzZQKbCks6ekQMbh--uTiU/view"",
    ""type"": ""google-document"",
    ""size"": ""1222"",
    ""size_formatted"": ""1.2 KB"",
    ""modified"": ""2024-06-16T09:27:36.225Z""
  },
  {
    ""id"": ""1ekIIDLgKIBcaik0NSzahYfQHbvXtF6mD"",
    ""name"": ""20220914 COA-1035 Calcium Citrate Malate - 28224706-20220627200.pdf"",
    ""url"": ""https://drive.google.com/file/d/1ekIIDLgKIBcaik0NSzahYfQHbvXtF6mD/view"",
    ""type"": ""application/pdf"",
    ""size"": ""180401"",
    ""size_formatted"": ""176.2 KB"",
    ""modified"": ""2024-06-16T09:27:17.000Z""
  }
]"
1389,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1389,Novomin NutraPure Calcium Amino Acid Chelate 40% - Mỹ,19qWDzmHlEQNbpPV0eAEyAB-ILmuFcNZ3,https://drive.google.com/drive/folders/19qWDzmHlEQNbpPV0eAEyAB-ILmuFcNZ3,4,"Mô tả, 2021-40.0-N-Ca AAC 40% Spec - R5_05-11-2023.pdf, 20230719 (upd) - COA-2021-Ca AAC 40%- 09225802.pdf, SDS 2021 Ca AAC 30 2020.pdf","[
  {
    ""id"": ""1DpG_p-SSgTPhxiQJ5CxuLRI2W88SNFOdflx1n4B0kWc"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1DpG_p-SSgTPhxiQJ5CxuLRI2W88SNFOdflx1n4B0kWc/view"",
    ""type"": ""google-document"",
    ""size"": ""1326"",
    ""size_formatted"": ""1.3 KB"",
    ""modified"": ""2024-06-16T09:25:40.494Z""
  },
  {
    ""id"": ""13wlSSlQ5AqZXP4c_TVZSJ7TYFSt2eI75"",
    ""name"": ""2021-40.0-N-Ca AAC 40% Spec - R5_05-11-2023.pdf"",
    ""url"": ""https://drive.google.com/file/d/13wlSSlQ5AqZXP4c_TVZSJ7TYFSt2eI75/view"",
    ""type"": ""application/pdf"",
    ""size"": ""716252"",
    ""size_formatted"": ""699.5 KB"",
    ""modified"": ""2024-06-16T09:25:14.000Z""
  },
  {
    ""id"": ""13owwusu00vvTwVpT-LKJZbOxUfvHdrkH"",
    ""name"": ""20230719 (upd) - COA-2021-Ca AAC 40%- 09225802.pdf"",
    ""url"": ""https://drive.google.com/file/d/13owwusu00vvTwVpT-LKJZbOxUfvHdrkH/view"",
    ""type"": ""application/pdf"",
    ""size"": ""449227"",
    ""size_formatted"": ""438.7 KB"",
    ""modified"": ""2024-06-16T09:25:12.000Z""
  },
  {
    ""id"": ""1mgEhcfUjA_juLEQYQZJrifmm-BavyUwU"",
    ""name"": ""SDS 2021 Ca AAC 30 2020.pdf"",
    ""url"": ""https://drive.google.com/file/d/1mgEhcfUjA_juLEQYQZJrifmm-BavyUwU/view"",
    ""type"": ""application/pdf"",
    ""size"": ""297536"",
    ""size_formatted"": ""290.6 KB"",
    ""modified"": ""2024-06-16T09:25:10.000Z""
  }
]"
1390,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1390,Novomin NutraPure Calcium Bisglycinate 19% - Mỹ,1NjP87o8J0erSwMl8MY0gNXnoN28Wxt9y,https://drive.google.com/drive/folders/1NjP87o8J0erSwMl8MY0gNXnoN28Wxt9y,2,"Mô tả, 1025-19.0-Ca_BisGlycinate_19__Spec_(01-21-2021).pdf","[
  {
    ""id"": ""1FgddG9X875Jzw2nkRjB_L-52u-R2p74HL21yemCVuDk"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1FgddG9X875Jzw2nkRjB_L-52u-R2p74HL21yemCVuDk/view"",
    ""type"": ""google-document"",
    ""size"": ""1364"",
    ""size_formatted"": ""1.3 KB"",
    ""modified"": ""2024-06-16T09:24:15.869Z""
  },
  {
    ""id"": ""1n5jdI4HmLviboaHQ5qeiybhVWPoYxn02"",
    ""name"": ""1025-19.0-Ca_BisGlycinate_19__Spec_(01-21-2021).pdf"",
    ""url"": ""https://drive.google.com/file/d/1n5jdI4HmLviboaHQ5qeiybhVWPoYxn02/view"",
    ""type"": ""application/pdf"",
    ""size"": ""248359"",
    ""size_formatted"": ""242.5 KB"",
    ""modified"": ""2024-06-16T09:24:01.000Z""
  }
]"
1391,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1391,NovoMin NutraPure Calcium Ascorbate 10% - Mỹ,1c67RQgh3HQVs5OkIMn5U9I7SBE7vKHx2,https://drive.google.com/drive/folders/1c67RQgh3HQVs5OkIMn5U9I7SBE7vKHx2,3,"Mô tả, COA Ca Ascorbate 10%.pdf, Spec Calcium Ascorbate 10%.pdf","[
  {
    ""id"": ""1JMS990kg5vQj348pZBw3PLat15tOxfDZJHBIJJRgna4"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1JMS990kg5vQj348pZBw3PLat15tOxfDZJHBIJJRgna4/view"",
    ""type"": ""google-document"",
    ""size"": ""3433"",
    ""size_formatted"": ""3.4 KB"",
    ""modified"": ""2024-06-16T09:22:41.279Z""
  },
  {
    ""id"": ""1hzz6HH12VEfaWAsj2QqiNMR0RNkbiPAV"",
    ""name"": ""COA Ca Ascorbate 10%.pdf"",
    ""url"": ""https://drive.google.com/file/d/1hzz6HH12VEfaWAsj2QqiNMR0RNkbiPAV/view"",
    ""type"": ""application/pdf"",
    ""size"": ""176323"",
    ""size_formatted"": ""172.2 KB"",
    ""modified"": ""2024-06-16T09:22:21.000Z""
  },
  {
    ""id"": ""1MGLrKtJmUI7_vZV9_OekeL1I2GjaBQwi"",
    ""name"": ""Spec Calcium Ascorbate 10%.pdf"",
    ""url"": ""https://drive.google.com/file/d/1MGLrKtJmUI7_vZV9_OekeL1I2GjaBQwi/view"",
    ""type"": ""application/pdf"",
    ""size"": ""194744"",
    ""size_formatted"": ""190.2 KB"",
    ""modified"": ""2024-06-16T09:22:20.000Z""
  }
]"
1392,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1392,Novomin NutraPure Calcium AAC 20% (Aspartate)- Mỹ,1DfHava1AGX3GX-RpuE_muXtPutxlRB_e,https://drive.google.com/drive/folders/1DfHava1AGX3GX-RpuE_muXtPutxlRB_e,8,"Mô tả, 20220428 Stability Statement-All Chelated Minerals.pdf, 20230101 FDA-Food-Facility-Registration-Novotech.pdf, SDS 1021 Ca AAC 20%- 2020.pdf, 1021-20.0 Ca AAC 20% Spec 12-09-2022.pdf, 6. PC 1021-2021 Calcium AAC-201811.pdf, 4.1 Ingredient Statement - Ca AAC 20%.pdf, 20230203 COA-1021,1022-20.0 Ca AAC (Aspartate) 20%- (12-09-2022) 17235501.pdf","[
  {
    ""id"": ""1-pilOdUvMYrPcrJeLmfnEC8ChuliFhm6Rp1LW0KPYyo"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1-pilOdUvMYrPcrJeLmfnEC8ChuliFhm6Rp1LW0KPYyo/view"",
    ""type"": ""google-document"",
    ""size"": ""3874"",
    ""size_formatted"": ""3.8 KB"",
    ""modified"": ""2024-06-16T09:20:46.317Z""
  },
  {
    ""id"": ""1-DBRc2g562p7MRoiBSidnobiahT22JFI"",
    ""name"": ""20220428 Stability Statement-All Chelated Minerals.pdf"",
    ""url"": ""https://drive.google.com/file/d/1-DBRc2g562p7MRoiBSidnobiahT22JFI/view"",
    ""type"": ""application/pdf"",
    ""size"": ""127113"",
    ""size_formatted"": ""124.1 KB"",
    ""modified"": ""2024-06-16T09:19:23.000Z""
  },
  {
    ""id"": ""1XhFJ1jtRCC4CLCxdRRwcIZq9C35lwcM2"",
    ""name"": ""20230101 FDA-Food-Facility-Registration-Novotech.pdf"",
    ""url"": ""https://drive.google.com/file/d/1XhFJ1jtRCC4CLCxdRRwcIZq9C35lwcM2/view"",
    ""type"": ""application/pdf"",
    ""size"": ""98782"",
    ""size_formatted"": ""96.5 KB"",
    ""modified"": ""2024-06-16T09:19:22.000Z""
  },
  {
    ""id"": ""1CtKGxy5c6pMis87EG0hpWyc7FsKQi31R"",
    ""name"": ""SDS 1021 Ca AAC 20%- 2020.pdf"",
    ""url"": ""https://drive.google.com/file/d/1CtKGxy5c6pMis87EG0hpWyc7FsKQi31R/view"",
    ""type"": ""application/pdf"",
    ""size"": ""329971"",
    ""size_formatted"": ""322.2 KB"",
    ""modified"": ""2024-06-16T09:19:20.000Z""
  },
  {
    ""id"": ""1bWt2G9K8IK0MNWUo6ndW1Wra086_uGqR"",
    ""name"": ""1021-20.0 Ca AAC 20% Spec 12-09-2022.pdf"",
    ""url"": ""https://drive.google.com/file/d/1bWt2G9K8IK0MNWUo6ndW1Wra086_uGqR/view"",
    ""type"": ""application/pdf"",
    ""size"": ""198882"",
    ""size_formatted"": ""194.2 KB"",
    ""modified"": ""2024-06-16T09:19:14.000Z""
  },
  {
    ""id"": ""18D-IVPwszNgd_ynJAJIVdn4Nxu2ETQKO"",
    ""name"": ""6. PC 1021-2021 Calcium AAC-201811.pdf"",
    ""url"": ""https://drive.google.com/file/d/18D-IVPwszNgd_ynJAJIVdn4Nxu2ETQKO/view"",
    ""type"": ""application/pdf"",
    ""size"": ""125991"",
    ""size_formatted"": ""123.0 KB"",
    ""modified"": ""2024-06-16T09:19:12.000Z""
  },
  {
    ""id"": ""1M6MQBOJQSkqtXKbdtc3VvchnzaAqP1RI"",
    ""name"": ""4.1 Ingredient Statement - Ca AAC 20%.pdf"",
    ""url"": ""https://drive.google.com/file/d/1M6MQBOJQSkqtXKbdtc3VvchnzaAqP1RI/view"",
    ""type"": ""application/pdf"",
    ""size"": ""136932"",
    ""size_formatted"": ""133.7 KB"",
    ""modified"": ""2024-06-16T09:19:10.000Z""
  },
  {
    ""id"": ""1-d0jsFbsqB9Si09ikClSBC0PGoxQH4i8"",
    ""name"": ""20230203 COA-1021,1022-20.0 Ca AAC (Aspartate) 20%- (12-09-2022) 17235501.pdf"",
    ""url"": ""https://drive.google.com/file/d/1-d0jsFbsqB9Si09ikClSBC0PGoxQH4i8/view"",
    ""type"": ""application/pdf"",
    ""size"": ""585689"",
    ""size_formatted"": ""572.0 KB"",
    ""modified"": ""2024-06-16T09:19:09.000Z""
  }
]"
1393,DM058,Calcium,100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,https://drive.google.com/drive/folders/100oSZLK0GlCfE-FVDYZrHyqM7jzmTwDV,SP1393,Novomin NutraPure Calcium Gluconate Monohydrate 9% - Mỹ,1HEHmPTupM4yWnqpLKTLsIPfNWW94coMa,https://drive.google.com/drive/folders/1HEHmPTupM4yWnqpLKTLsIPfNWW94coMa,3,"Mô tả, 20210811- COA-1024-Ca Gluconate 9% 07216504.pdf, 1024-Ca Gluconate 9% Spec USP Monohydrate-07-09-2021.pdf","[
  {
    ""id"": ""1KQqa5fWH1hp9QDwk1LHAaT_afeMC32O-yb3kkifN_0c"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1KQqa5fWH1hp9QDwk1LHAaT_afeMC32O-yb3kkifN_0c/view"",
    ""type"": ""google-document"",
    ""size"": ""1375"",
    ""size_formatted"": ""1.3 KB"",
    ""modified"": ""2024-06-16T09:17:49.866Z""
  },
  {
    ""id"": ""1FxbMnPsV9isG8dJIMCgWOXGre_txmVBL"",
    ""name"": ""20210811- COA-1024-Ca Gluconate 9% 07216504.pdf"",
    ""url"": ""https://drive.google.com/file/d/1FxbMnPsV9isG8dJIMCgWOXGre_txmVBL/view"",
    ""type"": ""application/pdf"",
    ""size"": ""184735"",
    ""size_formatted"": ""180.4 KB"",
    ""modified"": ""2024-06-16T09:17:37.000Z""
  },
  {
    ""id"": ""1G8CPy4joiG-gNJu5dScRkFLah23lTqOk"",
    ""name"": ""1024-Ca Gluconate 9% Spec USP Monohydrate-07-09-2021.pdf"",
    ""url"": ""https://drive.google.com/file/d/1G8CPy4joiG-gNJu5dScRkFLah23lTqOk/view"",
    ""type"": ""application/pdf"",
    ""size"": ""203112"",
    ""size_formatted"": ""198.4 KB"",
    ""modified"": ""2024-06-16T09:17:35.000Z""
  }
]"
